ssh_uri,ssh_label,rel,aat_uri,aat_label
http://semantics.gr/authorities/SSH-LCSH/sh85009109,Atheism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055990,atheism
http://semantics.gr/authorities/SSH-LCSH/sh85107840,Proverbs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300188783,proverbs
http://semantics.gr/authorities/SSH-LCSH/sh97003218,Reference sources,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300198412,reference books
http://semantics.gr/authorities/SSH-LCSH/sh85047114,Fantasy fiction,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300380290,fantasies
http://semantics.gr/authorities/SSH-LCSH/sh85137907,Triptychs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300178234,triptychs
http://semantics.gr/authorities/SSH-LCSH/sh85066566,Inscriptions,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300138808,epigraphy
http://semantics.gr/authorities/SSH-LCSH/sh85081954,Massacres,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300379188,massacres
http://semantics.gr/authorities/SSH-LCSH/sh85064123,Idealism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055965,idealism
http://semantics.gr/authorities/SSH-LCSH/sh85005416,Anonyms and pseudonyms,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300404657,pseudonyms
http://semantics.gr/authorities/SSH-LCSH/sh85079842,Mahayana Buddhism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300022014,Mahayana
http://semantics.gr/authorities/SSH-LCSH/sh85039316,Drama,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300417554,drama
http://semantics.gr/authorities/SSH-LCSH/sh85125040,Songs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300400522,songs
http://semantics.gr/authorities/SSH-LCSH/sh85107566,Prose poems,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300252910,prose poems
http://semantics.gr/authorities/SSH-LCSH/sh85091922,Nihilism (Philosophy),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300070431,nihilism
http://semantics.gr/authorities/SSH-LCSH/sh85094900,Opera,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054147,opera
http://semantics.gr/authorities/SSH-LCSH/sh85108432,Psycholinguistics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054253,psycholinguistics
http://semantics.gr/authorities/SSH-LCSH/sh85149058,Yearbooks,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300026646,yearbooks
http://semantics.gr/authorities/SSH-LCSH/sh85047611,Federal government,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055506,federal government
http://semantics.gr/authorities/SSH-LCSH/sh85086679,Monarchy,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055529,monarchies
http://semantics.gr/authorities/SSH-LCSH/sh85027024,Cliff-dwellings,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300005662,cliff dwellings
http://semantics.gr/authorities/SSH-LCSH/sh85039408,Drawing,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300033973,drawings
http://semantics.gr/authorities/SSH-LCSH/sh85001438,Aesthetic movement (Art),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300018124,Aesthetic Movement
http://semantics.gr/authorities/SSH-LCSH/sh85124195,Sociolinguistics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054255,sociolinguistics
http://semantics.gr/authorities/SSH-LCSH/sh85107496,Property,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055588,property
http://semantics.gr/authorities/SSH-LCSH/sh85112806,Renaissance,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300021140,Renaissance
http://semantics.gr/authorities/SSH-LCSH/sh97007835,Postcolonialism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300263176,postcolonialism
http://semantics.gr/authorities/SSH-LCSH/sh85045198,Ethnology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054316,ethnology
http://semantics.gr/authorities/SSH-LCSH/sh88005212,Intertextuality,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300263367,intertextuality
http://semantics.gr/authorities/SSH-LCSH/sh85046543,Expressionism (Art),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300021502,Expressionist
http://semantics.gr/authorities/SSH-LCSH/sh85031272,Conservatism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055520,conservatism
http://semantics.gr/authorities/SSH-LCSH/sh85086405,Mock-heroic literature,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300417782,mock heroic literature
http://semantics.gr/authorities/SSH-LCSH/sh85005577,Anthropological linguistics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054248,anthropological linguistics
http://semantics.gr/authorities/SSH-LCSH/sh85045172,Ethnic groups,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300191997,ethnic groups
http://semantics.gr/authorities/SSH-LCSH/sh00002558,Grand tours (Education),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054796,grand tours
http://semantics.gr/authorities/SSH-LCSH/sh85101552,Physical geography,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054389,physical geography
http://semantics.gr/authorities/SSH-LCSH/sh85077507,Literature,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300180362,literature
http://semantics.gr/authorities/SSH-LCSH/sh85133362,Teleology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300265767,teleology
http://semantics.gr/authorities/SSH-LCSH/sh89002994,Criminology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054356,criminology
http://semantics.gr/authorities/SSH-LCSH/sh85037300,Determinism (Philosophy),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055959,determinism
http://semantics.gr/authorities/SSH-LCSH/sh85108866,Public worship,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300056005,worship
http://semantics.gr/authorities/SSH-LCSH/sh85136885,Transcendentalism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055978,transcendentalism
http://semantics.gr/authorities/SSH-LCSH/sh85064466,Imagination,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300056115,imagination
http://semantics.gr/authorities/SSH-LCSH/sh85041082,"Education, Secondary",http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054368,secondary education
http://semantics.gr/authorities/SSH-LCSH/sh85010050,Autobiography,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300202559,memoirs
http://semantics.gr/authorities/SSH-LCSH/sh85000261,Absurd (Philosophy),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300404624,the Absurd
http://semantics.gr/authorities/SSH-LCSH/sh85060322,Heraldry,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300126352,coats of arms
http://semantics.gr/authorities/SSH-LCSH/sh85046212,Special education,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300185659,special education
http://semantics.gr/authorities/SSH-LCSH/sh85013838,Bibliography,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300026497,bibliographies
http://semantics.gr/authorities/SSH-LCSH/sh85134988,Thought and thinking,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300264547,thinking
http://semantics.gr/authorities/SSH-LCSH/sh85086352,Młoda Polska (Literary movement),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300266311,Young Poland
http://semantics.gr/authorities/SSH-LCSH/sh85123927,Social conflict,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055311,social conflict
http://semantics.gr/authorities/SSH-LCSH/sh85119438,Secret societies,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300026020,secret societies
http://semantics.gr/authorities/SSH-LCSH/sh85112978,Republics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300179493,republics
http://semantics.gr/authorities/SSH-LCSH/sh85029027,,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300137794,communication
http://semantics.gr/authorities/SSH-LCSH/sh85039316,Drama,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300417798,verse drama
http://semantics.gr/authorities/SSH-LCSH/sh85061192,Historical linguistics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054257,historical linguistics
http://semantics.gr/authorities/SSH-LCSH/sh85045096,Ethics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055939,ethics
http://semantics.gr/authorities/SSH-LCSH/sh85061212,History,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054394,history
http://semantics.gr/authorities/SSH-LCSH/sh85080672,Manuscripts,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300028569,manuscripts
http://semantics.gr/authorities/SSH-LCSH/sh85087721,Mounds,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300008024,mounds
http://semantics.gr/authorities/SSH-LCSH/sh85122494,Silhouettes,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300015423,silhouettes
http://semantics.gr/authorities/SSH-LCSH/sh85006168,Applied linguistics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054247,applied linguistics
http://semantics.gr/authorities/SSH-LCSH/sh85007984,,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300056472,outsider art
http://semantics.gr/authorities/SSH-LCSH/sh85030733,Concrete poetry,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055932,concrete poetry
http://semantics.gr/authorities/SSH-LCSH/sh85125040,Songs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300167056,songs
http://semantics.gr/authorities/SSH-LCSH/sh85005581,Anthropology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054315,anthropology
http://semantics.gr/authorities/SSH-LCSH/sh85008034,Art objects,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300133025,works of art
http://semantics.gr/authorities/SSH-LCSH/sh85098254,Parody,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055828,parody
http://semantics.gr/authorities/SSH-LCSH/sh85084283,Metaphor,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055901,metaphor
http://semantics.gr/authorities/SSH-LCSH/sh85072731,"Knowledge, Sociology of",http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054459,sociology of knowledge
http://semantics.gr/authorities/SSH-LCSH/sh85117645,Satire,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300251297,satires
http://semantics.gr/authorities/SSH-LCSH/sh85110133,Quotations,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300026941,quotations
http://semantics.gr/authorities/SSH-LCSH/sh85056474,Graphic arts,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300264849,graphic arts
http://semantics.gr/authorities/SSH-LCSH/sh85048050,Fiction,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055918,fiction
http://semantics.gr/authorities/SSH-LCSH/sh85061115,Historic sites,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300000833,historic sites
http://semantics.gr/authorities/SSH-LCSH/sh85093255,Numismatics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054419,numismatics
http://semantics.gr/authorities/SSH-LCSH/sh85020312,Caricatures and cartoons,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300015634,caricatures
http://semantics.gr/authorities/SSH-LCSH/sh85020311,Caricature,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300015634,caricatures
http://semantics.gr/authorities/SSH-LCSH/sh85034154,Critics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300025519,critics
http://semantics.gr/authorities/SSH-LCSH/sh85119250,Sea songs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300266489,shanties
http://semantics.gr/authorities/SSH-LCSH/sh85067167,Intellectual property,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055597,intellectual property
http://semantics.gr/authorities/SSH-LCSH/sh85089331,Mysteries and miracle-plays,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055914,mystery plays
http://semantics.gr/authorities/SSH-LCSH/sh85149268,Young adult literature,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300263339,young adult fiction
http://semantics.gr/authorities/SSH-LCSH/sh85077014,,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300417752,limericks
http://semantics.gr/authorities/SSH-LCSH/sh85045096,Ethics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054290,ethics
http://semantics.gr/authorities/SSH-LCSH/sh85028863,"Comic books, strips, etc.",http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300015635,comics
http://semantics.gr/authorities/SSH-LCSH/sh85078536,Love-letters,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300026904,love letters
http://semantics.gr/authorities/SSH-LCSH/sh85086912,Monograms,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300010038,monograms
http://semantics.gr/authorities/SSH-LCSH/sh85029298,Comparative government,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054439,comparative politics
http://semantics.gr/authorities/SSH-LCSH/sh85085001,Middle Ages,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300020756,Medieval
http://semantics.gr/authorities/SSH-LCSH/sh85033569,Courtroom art,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300015589,courtroom illustrations
http://semantics.gr/authorities/SSH-LCSH/sh85102580,Plagiarism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055298,plagiarism
http://semantics.gr/authorities/SSH-LCSH/sh2011001529,Mixed media (Art),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300163347,mixed media
http://semantics.gr/authorities/SSH-LCSH/sh85108696,Public law,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054444,public law
http://semantics.gr/authorities/SSH-LCSH/sh85031684,Convention (Philosophy),http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055807,customs
http://semantics.gr/authorities/SSH-LCSH/sh85080593,Manners and customs,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055807,customs
http://semantics.gr/authorities/SSH-LCSH/sh85100821,Philology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300054278,philology
http://semantics.gr/authorities/SSH-LCSH/sh85032338,Copper age,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300019273,Chalcolithic
http://semantics.gr/authorities/SSH-LCSH/sh85111662,Reading,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300248178,reading
http://semantics.gr/authorities/SSH-LCSH/sh85127611,Statutes,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300027891,statutes
http://semantics.gr/authorities/SSH-LCSH/sh85128242,Stoics,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055977,stoicism
http://semantics.gr/authorities/SSH-LCSH/sh85067653,Intuition,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055191,intuition
http://semantics.gr/authorities/SSH-LCSH/sh85008180,Artificial intelligence,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300251574,artificial intelligence
http://semantics.gr/authorities/SSH-LCSH/sh85109300,Pyramids,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300004838,pyramids
http://semantics.gr/authorities/SSH-LCSH/sh85104904,Popular culture,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055794,popular culture
http://semantics.gr/authorities/SSH-LCSH/sh85062902,Humanism,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300055791,humanism
http://semantics.gr/authorities/SSH-LCSH/sh85089371,Mythology,http://www.w3.org/2004/02/skos/core#closeMatch,http://vocab.getty.edu/aat/300417629,mythologies
